Instance,Location,IsCarbonAware,MaxMakeSpan,MinMakeSpan,SlackCoeff,Makespan,CarbonConsumption(g),EnergyConsumption(kWh),CarbonSavings(%),EnergySavings(%)
399,CAL,True,102,102,1.0,102,24719.75,255.25,12.22,4.67
400,CAL,True,77,77,1.0,77,33401.5,233.25,13.87,4.89
401,CAL,True,122,122,1.0,122,53860.75,381.5,10.33,0.91
402,CAL,True,103,103,1.0,103,42378.0,311.25,13.91,2.73
403,CAL,True,110,110,1.0,110,36900.0,292.0,35.61,3.31
404,CAL,True,99,99,1.0,99,35731.25,277.0,14.29,4.24
405,CAL,True,117,117,1.0,117,48290.5,379.75,21.57,2.25
406,CAL,True,110,110,1.0,110,26380.5,262.75,33.85,3.22
407,CAL,True,78,78,1.0,78,44069.5,273.5,4.53,1.97
408,CAL,True,106,106,1.0,106,16610.25,213.0,33.43,2.07
409,CAL,True,112,112,1.0,112,29054.5,307.25,29.62,0.08
410,CAL,True,110,110,1.0,110,21128.75,245.25,24.75,0.0
411,CAL,True,111,111,1.0,111,33796.0,359.75,16.99,1.24
412,CAL,True,78,78,1.0,78,25391.25,224.5,6.87,3.02
413,CAL,True,106,106,1.0,106,17575.75,241.0,28.75,1.93
414,CAL,True,100,100,1.0,100,16262.75,229.5,24.56,2.96
415,CAL,True,105,105,1.0,105,21713.75,284.0,24.17,2.82
416,CAL,True,110,110,1.0,110,21302.5,275.25,28.99,5.0
417,CAL,True,111,111,1.0,111,43132.5,426.25,8.59,3.18
418,CAL,True,107,107,1.0,107,24376.25,281.25,17.29,3.85
419,CAL,True,101,101,1.0,101,22214.0,261.75,21.49,1.97
420,CAL,True,103,103,1.0,103,18734.75,232.5,18.82,-1.2
421,CAL,True,86,86,1.0,86,22628.5,224.75,14.58,5.57
422,CAL,True,84,84,1.0,84,34592.5,297.5,3.75,1.73
423,CAL,True,126,126,1.0,126,36419.0,306.75,12.84,-0.82
424,CAL,True,100,100,1.0,100,32213.75,301.25,13.8,0.74
425,CAL,True,101,101,1.0,101,23392.75,249.5,24.81,5.67
426,CAL,True,75,75,1.0,75,35532.25,271.0,9.19,2.95
427,CAL,True,113,113,1.0,113,39431.5,369.0,14.64,2.64
428,CAL,True,93,93,1.0,93,35953.5,317.25,8.44,2.01
429,CAL,True,101,101,1.0,101,20912.25,233.0,18.94,1.17
430,CAL,True,68,68,1.0,68,36130.5,254.75,1.28,1.26
432,CAL,True,99,99,1.0,99,20282.25,246.0,29.85,1.7
433,CAL,True,105,105,1.0,105,22201.5,272.5,14.39,1.71
434,CAL,True,96,96,1.0,96,40844.0,359.0,2.34,1.1
435,CAL,True,84,84,1.0,84,36465.25,317.25,7.92,3.64
436,CAL,True,104,104,1.0,104,35612.5,367.75,7.59,-0.41
437,CAL,True,118,118,1.0,118,23429.0,278.25,26.88,-0.09
438,CAL,True,101,101,1.0,101,20795.25,255.5,16.96,0.39
439,CAL,True,98,98,1.0,98,28524.0,310.75,7.71,0.96
440,CAL,True,102,102,1.0,102,34136.5,371.5,9.5,2.11
441,CAL,True,94,94,1.0,94,24777.5,278.25,25.1,2.45
442,CAL,True,111,111,1.0,111,29449.25,321.0,16.11,1.98
443,CAL,True,106,106,1.0,106,25820.5,302.25,15.46,3.9
444,CAL,True,123,123,1.0,123,24347.5,288.5,30.1,1.7
445,CAL,True,110,110,1.0,110,22184.5,277.0,26.22,2.64
446,CAL,True,104,104,1.0,104,22737.75,283.0,21.96,1.14
447,CAL,True,111,111,1.0,111,34760.25,356.0,14.61,1.86
448,CAL,True,107,107,1.0,107,19779.5,249.0,12.22,-1.74
449,CAL,True,113,113,1.0,113,25203.75,279.75,28.71,0.62
450,CAL,True,106,106,1.0,106,27019.75,266.0,8.22,0.84
451,CAL,True,96,96,1.0,96,19486.5,213.0,24.45,5.86
452,CAL,True,63,63,1.0,63,39028.0,258.5,4.45,3.45
453,CAL,True,105,105,1.0,105,26622.0,248.75,19.31,-0.1
454,CAL,True,95,95,1.0,95,30826.25,257.25,28.41,1.25
455,CAL,True,120,120,1.0,120,42620.5,318.5,11.06,-0.63
456,CAL,True,88,88,1.0,88,24921.5,238.0,20.5,2.46
457,CAL,True,95,95,1.0,95,25191.5,271.25,22.41,1.72
458,CAL,True,89,89,1.0,89,25993.0,251.0,28.6,2.9
459,CAL,True,101,101,1.0,101,23212.0,276.25,14.97,4.82
460,CAL,True,83,83,1.0,83,32996.0,291.25,7.1,3.16
461,CAL,True,105,105,1.0,105,22528.5,277.5,23.7,-1.74
462,CAL,True,100,100,1.0,100,27170.5,285.75,13.42,1.97
463,CAL,True,105,105,1.0,105,19932.5,229.5,21.0,1.29
464,CAL,True,97,97,1.0,97,15406.5,199.25,22.31,2.69
465,CAL,True,105,105,1.0,105,26314.0,243.5,20.61,1.22
466,CAL,True,98,98,1.0,98,25730.5,240.75,21.37,3.89
467,CAL,True,109,109,1.0,109,46856.0,364.0,2.1,0.68
468,CAL,True,105,105,1.0,105,47974.0,310.5,6.86,1.97
469,CAL,True,90,90,1.0,90,44834.0,279.5,10.82,3.37
470,CAL,True,96,96,1.0,96,37420.5,261.75,12.39,2.06
471,CAL,True,115,115,1.0,115,48582.0,307.25,14.78,1.68
472,CAL,True,108,108,1.0,108,46720.25,302.0,21.6,-0.33
473,CAL,True,106,106,1.0,106,53349.0,330.25,19.19,2.65
474,CAL,True,103,103,1.0,103,22515.25,224.0,33.64,1.97
475,CAL,True,106,106,1.0,106,22885.25,222.75,31.5,3.15
476,CAL,True,118,118,1.0,118,37678.25,305.75,29.72,0.65
477,CAL,True,103,103,1.0,103,26684.5,301.0,26.46,1.39
478,CAL,True,112,112,1.0,112,30372.5,325.75,20.59,3.7
479,CAL,True,97,97,1.0,97,32416.75,314.75,12.7,2.48
480,CAL,True,116,116,1.0,116,22834.0,295.0,29.16,2.88
481,CAL,True,97,97,1.0,97,29734.75,336.0,8.59,2.33
482,CAL,True,101,101,1.0,101,18136.5,263.0,35.68,5.48
483,CAL,True,109,109,1.0,109,34015.25,309.25,5.21,0.8
484,CAL,True,95,95,1.0,95,23102.25,240.25,21.39,4.76
485,CAL,True,100,100,1.0,100,29661.75,297.25,8.65,1.16
486,CAL,True,106,106,1.0,106,33735.5,267.0,17.65,3.26
487,CAL,True,102,102,1.0,102,44203.5,322.75,21.62,4.86
488,CAL,True,105,105,1.0,105,34352.25,276.5,21.06,2.21
489,CAL,True,108,108,1.0,108,23973.0,222.25,25.71,1.11
490,CAL,True,111,111,1.0,111,31149.75,253.75,15.66,0.98
491,CAL,True,103,103,1.0,103,35323.75,286.25,27.44,3.05
492,CAL,True,105,105,1.0,105,25828.75,263.0,28.78,-1.06
493,CAL,True,103,103,1.0,103,22333.25,246.0,32.16,3.15
494,CAL,True,99,99,1.0,99,29098.25,271.25,14.77,1.27
495,CAL,True,98,98,1.0,98,27151.25,290.0,21.53,1.86
496,CAL,True,98,98,1.0,98,27844.75,293.75,17.53,3.21
497,CAL,True,99,99,1.0,99,39191.5,365.75,12.26,1.42
498,CAL,True,99,99,1.0,99,25837.75,300.75,21.12,1.88
499,CAL,True,97,97,1.0,97,17772.5,246.75,32.66,2.47
500,CAL,True,107,107,1.0,107,21145.75,283.75,29.71,3.49
501,CAL,True,104,104,1.0,104,25637.5,321.75,20.62,4.95
502,CAL,True,109,109,1.0,109,27626.75,336.25,29.12,1.97
503,CAL,True,116,116,1.0,116,21753.5,291.75,22.18,0.93
504,CAL,True,109,109,1.0,109,21595.0,245.25,34.1,3.92
505,CAL,True,95,95,1.0,95,14478.75,198.25,20.98,1.0
506,CAL,True,107,107,1.0,107,26943.5,300.25,20.51,0.0
507,CAL,True,97,97,1.0,97,23291.75,216.75,17.08,3.56
508,CAL,True,110,110,1.0,110,30969.25,265.5,21.65,2.03
509,CAL,True,104,104,1.0,104,27055.25,249.25,27.74,3.58
510,CAL,True,103,103,1.0,103,38976.5,318.75,21.14,2.89
511,CAL,True,101,101,1.0,101,32215.0,286.25,30.74,2.22
512,CAL,True,95,95,1.0,95,24313.0,238.0,26.37,0.21
513,CAL,True,106,106,1.0,106,23889.5,241.0,37.6,2.53
514,CAL,True,102,102,1.0,102,26100.25,252.25,28.2,2.04
515,CAL,True,104,104,1.0,104,22567.0,235.0,36.47,0.63
516,CAL,True,93,93,1.0,93,34350.25,259.25,22.53,3.98
517,CAL,True,112,112,1.0,112,41398.75,288.5,24.41,5.64
518,CAL,True,113,113,1.0,113,44538.25,301.25,14.83,2.11
519,CAL,True,108,108,1.0,108,47002.75,281.75,20.45,4.89
520,CAL,True,110,110,1.0,110,53264.5,312.0,13.1,1.89
521,CAL,True,99,99,1.0,99,34714.75,237.0,29.67,1.46
522,CAL,True,115,115,1.0,115,40371.0,249.0,14.2,-1.01
523,CAL,True,106,106,1.0,106,40144.75,283.75,18.91,1.9
524,CAL,True,100,100,1.0,100,32443.5,254.0,22.41,2.68
525,CAL,True,105,105,1.0,105,81964.5,390.5,5.46,2.13
526,CAL,True,90,90,1.0,90,50196.25,255.25,11.81,3.5
527,CAL,True,87,87,1.0,87,45552.0,232.75,3.28,1.59
528,CAL,True,116,116,1.0,116,49633.75,257.0,17.85,-1.38
529,CAL,True,110,110,1.0,110,68911.0,328.25,8.21,0.98
530,CAL,True,97,97,1.0,97,42442.0,228.0,13.45,1.41
531,CAL,True,112,112,1.0,112,29726.25,230.75,19.31,1.6
532,CAL,True,96,96,1.0,96,42608.5,283.75,17.04,2.66
533,CAL,True,108,108,1.0,108,26354.25,214.75,43.11,7.14
534,CAL,True,92,92,1.0,92,26964.0,226.5,29.81,3.0
535,CAL,True,98,98,1.0,98,28199.25,248.25,38.53,5.16
536,CAL,True,114,114,1.0,114,20953.25,188.0,25.07,0.27
537,CAL,True,111,111,1.0,111,42032.5,300.25,18.63,3.46
538,CAL,True,105,105,1.0,105,28334.0,232.5,27.09,0.64
539,CAL,True,102,102,1.0,102,48261.0,325.5,13.6,4.48
540,CAL,True,110,110,1.0,110,47365.5,330.75,13.72,3.22
541,CAL,True,113,113,1.0,113,45441.75,325.25,26.23,2.33
542,CAL,True,122,122,1.0,122,55960.25,355.25,20.36,4.44
543,CAL,True,101,101,1.0,101,22581.5,223.25,26.7,1.65
544,CAL,True,104,104,1.0,104,26219.25,242.25,33.24,1.72
545,CAL,True,95,95,1.0,95,39182.0,289.0,31.28,2.94
546,CAL,True,99,99,1.0,99,40459.25,268.25,23.03,2.1
547,CAL,True,112,112,1.0,112,38667.75,242.5,10.66,0.92
548,CAL,True,105,105,1.0,105,27837.75,193.0,17.91,1.53
549,CAL,True,120,120,1.0,120,64165.0,325.75,16.25,0.84
550,CAL,True,119,119,1.0,119,56659.25,281.75,12.9,1.83
551,CAL,True,99,99,1.0,99,39718.75,239.5,25.16,2.94
552,CAL,True,101,101,1.0,101,29943.0,164.5,36.8,10.11
553,CAL,True,105,105,1.0,105,62977.0,297.5,25.02,4.42
554,CAL,True,107,107,1.0,107,49838.75,254.75,17.36,0.97
555,CAL,True,111,111,1.0,111,35879.0,235.0,28.46,3.89
556,CAL,True,102,102,1.0,102,55399.5,316.5,12.57,1.25
557,CAL,True,98,98,1.0,98,50455.75,292.75,7.22,2.66
558,CAL,True,114,114,1.0,114,57772.75,287.25,13.26,2.54
559,CAL,True,105,105,1.0,105,49982.0,268.0,13.51,2.1
560,CAL,True,85,85,1.0,85,55426.5,270.25,4.08,1.19
561,CAL,True,92,92,1.0,92,76419.75,358.0,8.09,1.38
562,CAL,True,106,106,1.0,106,37563.75,224.5,26.76,0.77
563,CAL,True,112,112,1.0,112,49759.0,269.5,17.06,2.44
564,CAL,True,111,111,1.0,111,40837.5,273.0,31.89,-0.83
565,CAL,True,91,91,1.0,91,36585.25,239.5,13.43,3.91
566,CAL,True,99,99,1.0,99,38714.75,262.75,21.05,1.5
567,CAL,True,121,121,1.0,121,62186.5,278.0,13.61,1.77
568,CAL,True,99,99,1.0,99,56981.25,277.75,7.41,1.42
569,CAL,True,104,104,1.0,104,59230.75,282.25,15.98,6.07
570,CAL,True,106,106,1.0,106,69864.5,309.5,10.69,2.21
571,CAL,True,90,90,1.0,90,79156.25,329.5,8.5,3.94
572,CAL,True,116,116,1.0,116,77767.0,338.0,13.07,3.5
573,CAL,True,101,101,1.0,101,52705.75,234.75,19.4,2.09
574,CAL,True,95,95,1.0,95,40591.25,190.5,19.78,3.18
575,CAL,True,106,106,1.0,106,57327.0,253.5,18.47,4.07
576,CAL,True,88,88,1.0,88,66704.25,259.0,12.05,3.36
577,CAL,True,101,101,1.0,101,66325.0,277.25,11.81,3.98
578,CAL,True,119,119,1.0,119,67695.5,278.0,11.47,1.68
579,CAL,True,102,102,1.0,102,86938.0,344.75,2.08,1.57
580,CAL,True,96,96,1.0,96,67652.5,277.5,10.09,3.98
581,CAL,True,110,110,1.0,110,69135.0,285.5,8.31,2.23
582,CAL,True,99,99,1.0,99,53762.25,255.25,21.43,6.33
583,CAL,True,107,107,1.0,107,80527.25,346.25,7.68,2.12
584,CAL,True,94,94,1.0,94,71790.0,305.25,8.69,5.2
585,CAL,True,99,99,1.0,99,56711.75,290.5,15.32,3.89
586,CAL,True,106,106,1.0,106,58045.75,296.75,13.57,4.12
587,CAL,True,103,103,1.0,103,49394.5,266.5,27.48,4.22
588,CAL,True,103,103,1.0,103,62806.75,313.0,6.32,1.03
589,CAL,True,108,108,1.0,108,66779.0,328.0,10.22,2.89
590,CAL,True,119,119,1.0,119,76699.0,363.75,6.0,2.55
591,CAL,True,96,96,1.0,96,44727.25,262.5,6.78,2.51
592,CAL,True,101,101,1.0,101,43681.25,263.0,27.74,6.82
593,CAL,True,104,104,1.0,104,37666.5,238.0,18.03,1.24
594,CAL,True,105,105,1.0,105,52739.0,275.0,8.77,1.96
595,CAL,True,90,90,1.0,90,41013.5,217.75,14.93,2.24
596,CAL,True,100,100,1.0,100,55697.5,284.75,14.23,4.04
597,CAL,True,109,109,1.0,109,50375.0,242.25,16.99,3.1
598,CAL,True,99,99,1.0,99,67099.75,302.0,5.63,1.06
599,CAL,True,113,113,1.0,113,65516.75,300.5,12.75,3.45
600,CAL,True,90,90,1.0,90,79875.5,323.5,5.43,3.0
601,CAL,True,101,101,1.0,101,46311.0,229.0,20.06,5.47
602,CAL,True,108,108,1.0,108,78611.25,340.0,14.97,5.82
603,CAL,True,106,106,1.0,106,61166.5,297.0,12.77,3.1
604,CAL,True,126,126,1.0,126,82505.0,363.5,7.82,0.14
605,CAL,True,87,87,1.0,87,71885.75,293.75,6.94,3.77
606,CAL,True,119,119,1.0,119,57674.5,285.25,16.47,-0.44
607,CAL,True,94,94,1.0,94,60905.0,290.75,12.86,3.57
608,CAL,True,96,96,1.0,96,48817.5,252.5,10.43,3.81
609,CAL,True,93,93,1.0,93,49465.0,225.5,8.21,1.96
610,CAL,True,107,107,1.0,107,50715.25,237.75,13.1,2.16
611,CAL,True,113,113,1.0,113,75216.75,320.0,15.5,1.84
612,CAL,True,103,103,1.0,103,61947.25,251.25,13.92,6.07
613,CAL,True,97,97,1.0,97,72769.75,284.25,12.49,3.4
614,CAL,True,108,108,1.0,108,78832.5,308.5,14.57,3.82
615,CAL,True,108,108,1.0,108,99161.5,362.25,6.91,3.91
616,CAL,True,96,96,1.0,96,91393.5,330.5,10.86,5.44
617,CAL,True,110,110,1.0,110,88339.25,331.75,8.94,0.38
618,CAL,True,90,90,1.0,90,73609.75,284.75,8.16,3.31
619,CAL,True,105,105,1.0,105,51776.5,230.0,14.09,0.97
620,CAL,True,95,95,1.0,95,53721.5,232.5,10.23,2.52
621,CAL,True,85,85,1.0,85,56866.0,244.5,8.35,4.31
622,CAL,True,111,111,1.0,111,59525.75,287.75,8.21,2.79
623,CAL,True,93,93,1.0,93,55282.5,256.25,7.82,3.57
624,CAL,True,107,107,1.0,107,40634.5,307.25,33.8,4.65
625,CAL,True,103,103,1.0,103,39835.5,301.5,21.8,2.43
626,CAL,True,107,107,1.0,107,19602.25,200.75,34.82,0.5
627,CAL,True,120,120,1.0,120,68472.0,421.0,9.42,2.49
628,CAL,True,103,103,1.0,103,25646.25,243.25,44.9,1.52
629,CAL,True,108,108,1.0,108,41777.0,319.5,25.42,4.27
630,CAL,True,86,86,1.0,86,42881.75,252.75,10.14,3.71
631,CAL,True,95,95,1.0,95,46803.0,289.75,12.03,1.53
632,CAL,True,113,113,1.0,113,58102.75,350.75,9.39,2.23
633,CAL,True,100,100,1.0,100,43248.75,291.25,16.74,2.75
634,CAL,True,90,90,1.0,90,29051.0,209.5,32.33,2.22
635,CAL,True,103,103,1.0,103,58979.25,346.5,3.43,0.86
636,CAL,True,108,108,1.0,108,77297.25,347.0,5.32,2.18
637,CAL,True,102,102,1.0,102,50032.25,245.25,21.05,6.39
638,CAL,True,106,106,1.0,106,47170.25,231.5,21.27,7.49
639,CAL,True,102,102,1.0,102,66178.0,269.0,12.47,6.27
640,CAL,True,107,107,1.0,107,87981.0,336.75,14.06,4.81
641,CAL,True,105,105,1.0,105,67347.25,277.5,11.9,2.37
642,CAL,True,111,111,1.0,111,76300.5,276.5,8.88,4.16
643,CAL,True,110,110,1.0,110,100371.75,348.0,2.0,1.56
644,CAL,True,101,101,1.0,101,94365.75,326.0,4.71,1.73
645,CAL,True,92,92,1.0,92,48715.25,234.75,14.75,2.49
646,CAL,True,105,105,1.0,105,63795.25,301.25,10.88,2.82
647,CAL,True,108,108,1.0,108,39040.75,209.25,26.38,7.92
648,CAL,True,131,131,1.0,131,82286.25,360.25,14.72,0.0
649,CAL,True,87,87,1.0,87,66447.5,303.0,10.02,0.66
650,CAL,True,101,101,1.0,101,55822.5,287.0,22.4,2.21
651,CAL,True,109,109,1.0,109,58784.5,254.5,18.01,4.05
652,CAL,True,92,92,1.0,92,60632.0,252.75,8.42,3.16
653,CAL,True,103,103,1.0,103,47413.25,217.0,11.27,3.77
654,CAL,True,94,94,1.0,94,42515.5,207.75,10.21,4.04
655,CAL,True,85,85,1.0,85,69339.5,278.75,5.13,2.11
656,CAL,True,93,93,1.0,93,56297.0,254.0,15.27,2.4
657,CAL,True,96,96,1.0,96,43549.25,216.5,12.89,1.25
658,CAL,True,104,104,1.0,104,52860.25,255.75,16.16,5.19
659,CAL,True,88,88,1.0,88,51512.5,225.25,8.23,4.15
660,CAL,True,114,114,1.0,114,46047.5,252.5,16.1,3.26
661,CAL,True,92,92,1.0,92,56156.5,277.5,11.02,3.39
662,CAL,True,109,109,1.0,109,43455.5,248.75,27.45,3.68
663,CAL,True,99,99,1.0,99,40992.5,227.75,20.17,2.15
664,CAL,True,99,99,1.0,99,63170.5,312.5,8.3,1.5
665,CAL,True,102,102,1.0,102,72198.5,345.25,8.74,3.96
666,CAL,True,101,101,1.0,101,35447.25,243.25,25.64,2.8
667,CAL,True,108,108,1.0,108,57083.0,333.75,15.74,4.51
668,CAL,True,104,104,1.0,104,53025.0,315.0,10.58,3.67
669,CAL,True,106,106,1.0,106,32269.0,220.75,29.29,6.46
670,CAL,True,105,105,1.0,105,40281.5,261.5,18.14,-1.26
671,CAL,True,90,90,1.0,90,42656.25,260.75,25.74,2.61
672,CAL,True,103,103,1.0,103,46245.75,276.25,17.49,2.21
673,CAL,True,107,107,1.0,107,43682.25,267.75,21.86,-0.19
674,CAL,True,104,104,1.0,104,37946.5,244.25,21.17,1.31
675,CAL,True,120,120,1.0,120,46522.75,294.5,28.43,5.0
676,CAL,True,99,99,1.0,99,23966.0,197.75,23.78,2.35
677,CAL,True,98,98,1.0,98,28555.0,220.25,20.36,3.93
678,CAL,True,96,96,1.0,96,38608.0,253.25,13.41,3.98
679,CAL,True,104,104,1.0,104,37759.75,257.75,19.13,4.0
680,CAL,True,108,108,1.0,108,49774.0,308.25,20.1,3.45
681,CAL,True,94,94,1.0,94,51648.5,311.25,6.97,2.12
682,CAL,True,98,98,1.0,98,36344.5,259.25,27.72,0.96
683,CAL,True,108,108,1.0,108,46809.0,306.0,9.93,1.69
684,CAL,True,114,114,1.0,114,53763.25,288.5,22.53,2.12
685,CAL,True,90,90,1.0,90,46235.5,247.75,10.56,1.59
686,CAL,True,108,108,1.0,108,43776.0,247.75,16.78,2.17
687,CAL,True,100,100,1.0,100,32728.0,253.25,45.24,4.79
688,CAL,True,108,108,1.0,108,50367.0,324.0,20.81,3.07
689,CAL,True,118,118,1.0,118,38557.0,277.25,11.97,-0.54
690,CAL,True,105,105,1.0,105,47317.25,311.25,7.89,2.35
691,CAL,True,96,96,1.0,96,50445.0,308.0,3.54,2.3
692,CAL,True,105,105,1.0,105,30738.25,244.75,28.66,2.2
693,CAL,True,123,123,1.0,123,67631.25,337.0,11.61,3.09
694,CAL,True,89,89,1.0,89,52048.5,263.0,19.78,2.68
695,CAL,True,111,111,1.0,111,59840.5,310.25,12.83,3.42
696,CAL,True,103,103,1.0,103,81800.5,392.5,3.72,1.63
697,CAL,True,115,115,1.0,115,55152.75,301.5,20.43,4.06
698,CAL,True,115,115,1.0,115,52248.0,287.25,20.33,3.36
699,CAL,True,110,110,1.0,110,64285.25,326.25,10.29,1.29
700,CAL,True,106,106,1.0,106,48510.75,265.75,20.41,5.09
701,CAL,True,89,89,1.0,89,43560.0,225.5,10.74,3.43
702,CAL,True,110,110,1.0,110,44975.0,286.5,18.54,4.34
703,CAL,True,103,103,1.0,103,47264.5,292.0,11.5,0.34
704,CAL,True,118,118,1.0,118,38930.0,263.0,22.64,2.23
705,CAL,True,102,102,1.0,102,34492.75,276.75,8.56,2.72
706,CAL,True,109,109,1.0,109,27879.5,246.5,17.06,0.1
707,CAL,True,102,102,1.0,102,51129.25,342.75,14.25,2.9
708,CAL,True,90,90,1.0,90,28800.5,232.25,24.42,3.23
709,CAL,True,93,93,1.0,93,34116.25,264.0,21.61,4.17
710,CAL,True,106,106,1.0,106,18640.25,213.75,47.38,4.36
711,CAL,True,94,94,1.0,94,19059.5,202.25,36.71,0.49
712,CAL,True,99,99,1.0,99,22298.5,226.0,32.44,2.06
713,CAL,True,117,117,1.0,117,37723.0,269.0,19.02,3.76
714,CAL,True,95,95,1.0,95,43012.0,244.5,23.83,2.2
715,CAL,True,114,114,1.0,114,78923.5,387.75,7.76,1.21
716,CAL,True,107,107,1.0,107,71596.0,358.0,7.17,2.05
717,CAL,True,106,106,1.0,106,39500.5,236.0,17.34,2.58
718,CAL,True,103,103,1.0,103,50824.75,283.0,19.22,5.9
719,CAL,True,112,112,1.0,112,39245.5,229.0,21.37,-0.77
720,CAL,True,88,88,1.0,88,35755.5,195.25,28.09,7.02
721,CAL,True,112,112,1.0,112,66241.5,327.5,20.08,0.68
722,CAL,True,114,114,1.0,114,60476.5,310.5,13.41,0.48
723,CAL,True,100,100,1.0,100,45950.0,263.25,25.38,5.14
724,CAL,True,112,112,1.0,112,60511.75,323.0,19.63,3.08
725,CAL,True,106,106,1.0,106,56163.75,300.75,13.92,3.53
726,CAL,True,103,103,1.0,103,34631.0,217.75,34.96,2.02
727,CAL,True,114,114,1.0,114,65769.0,330.25,19.74,3.44
728,CAL,True,98,98,1.0,98,29288.25,188.25,20.58,-1.48
729,CAL,True,113,113,1.0,113,50850.5,290.75,16.36,0.77
730,CAL,True,95,95,1.0,95,44573.25,254.75,22.91,2.67
731,CAL,True,106,106,1.0,106,47025.25,274.25,26.01,3.35
732,CAL,True,112,112,1.0,112,65605.25,342.75,18.15,2.63
733,CAL,True,111,111,1.0,111,50851.25,293.25,8.95,-1.12
734,CAL,True,104,104,1.0,104,33275.5,228.75,26.12,2.24
735,CAL,True,103,103,1.0,103,41389.0,261.75,16.33,3.59
736,CAL,True,88,88,1.0,88,42786.25,239.75,13.88,2.84
737,CAL,True,131,131,1.0,131,72033.0,363.25,16.97,2.81
738,CAL,True,106,106,1.0,106,64665.0,286.5,15.84,1.88
739,CAL,True,111,111,1.0,111,50267.0,232.25,21.07,3.33
740,CAL,True,109,109,1.0,109,62483.5,275.0,15.47,2.4
741,CAL,True,103,103,1.0,103,61831.25,257.25,15.96,2.0
742,CAL,True,103,103,1.0,103,48982.5,214.5,21.87,4.45
743,CAL,True,118,118,1.0,118,96289.5,363.25,13.4,2.81
744,CAL,True,104,104,1.0,104,100349.0,357.5,3.62,1.11
745,CAL,True,86,86,1.0,86,70693.25,260.75,12.32,4.92
746,CAL,True,97,97,1.0,97,75642.25,281.0,5.25,3.35
747,CAL,True,106,106,1.0,106,83916.75,302.0,9.1,3.67
748,CAL,True,87,87,1.0,87,67016.5,235.75,12.1,1.15
749,CAL,True,95,95,1.0,95,68061.0,249.0,12.89,4.51
750,CAL,True,128,128,1.0,128,92975.75,336.5,7.92,0.74
751,CAL,True,98,98,1.0,98,77438.5,294.5,9.94,4.62
752,CAL,True,109,109,1.0,109,60829.5,249.0,10.65,1.48
753,CAL,True,110,110,1.0,110,95597.25,359.5,2.81,1.44
754,CAL,True,117,117,1.0,117,71769.5,277.0,9.9,4.4
755,CAL,True,111,111,1.0,111,94276.0,356.75,3.68,1.52
756,CAL,True,119,119,1.0,119,90453.25,346.0,6.48,3.69
757,CAL,True,104,104,1.0,104,69808.25,284.0,12.59,1.98
758,CAL,True,105,105,1.0,105,55635.5,242.5,21.79,5.37
759,CAL,True,101,101,1.0,101,39828.75,227.75,35.0,0.65
760,CAL,True,98,98,1.0,98,68628.0,315.5,6.19,4.1
761,CAL,True,104,104,1.0,104,74580.75,340.75,7.7,3.74
762,CAL,True,102,102,1.0,102,38005.5,277.0,8.65,2.81
763,CAL,True,106,106,1.0,106,29623.25,246.25,26.42,5.38
764,CAL,True,97,97,1.0,97,30707.75,240.25,37.38,7.15
765,CAL,True,97,97,1.0,97,38781.25,282.0,8.72,1.48
766,CAL,True,99,99,1.0,99,40691.0,294.25,26.68,4.07
767,CAL,True,87,87,1.0,87,57410.25,324.75,3.06,2.04
768,CAL,True,79,79,1.0,79,55333.75,271.0,6.42,3.56
769,CAL,True,105,105,1.0,105,53052.75,308.0,17.93,2.38
770,CAL,True,102,102,1.0,102,46281.0,282.75,6.24,4.31
771,CAL,True,100,100,1.0,100,30541.25,235.25,28.72,1.77
772,CAL,True,105,105,1.0,105,58521.75,344.25,14.86,2.69
773,CAL,True,110,110,1.0,110,40862.25,282.0,23.31,2.42
774,CAL,True,107,107,1.0,107,43589.5,335.25,13.14,1.03
775,CAL,True,111,111,1.0,111,20317.0,222.5,32.98,-1.02
776,CAL,True,88,88,1.0,88,29676.0,229.5,19.62,2.96
777,CAL,True,99,99,1.0,99,24986.25,216.25,33.91,-3.59
778,CAL,True,112,112,1.0,112,34194.0,258.0,16.52,1.71
779,CAL,True,98,98,1.0,98,30418.75,236.75,31.08,8.85
780,CAL,True,106,106,1.0,106,21529.0,193.0,26.91,2.53
781,CAL,True,95,95,1.0,95,40207.25,281.25,12.16,0.53
782,CAL,True,91,91,1.0,91,48127.25,309.0,8.68,1.98
783,CAL,True,94,94,1.0,94,43504.0,277.0,12.95,2.29
784,CAL,True,105,105,1.0,105,27474.5,209.0,22.14,1.3
785,CAL,True,91,91,1.0,91,42978.75,259.5,7.25,2.99
786,CAL,True,93,93,1.0,93,33685.5,230.5,13.86,3.35
787,CAL,True,112,112,1.0,112,33374.5,253.5,29.32,0.0
788,CAL,True,93,93,1.0,93,54147.5,301.0,10.5,3.22
789,CAL,True,105,105,1.0,105,32763.25,242.5,20.22,3.19
790,CAL,True,108,108,1.0,108,48704.5,313.75,23.99,3.39
791,CAL,True,90,90,1.0,90,37607.75,240.75,12.28,5.77
792,CAL,True,132,132,1.0,132,44784.75,295.75,29.28,3.74
793,CAL,True,104,104,1.0,104,58626.0,367.5,10.83,2.33
794,CAL,True,104,104,1.0,104,29356.75,248.5,38.63,3.02
795,CAL,True,105,105,1.0,105,34694.25,251.75,13.51,2.23
